NEO_flag,One_km_NEO_flag,PHA_flag,H,G,Num_obs,rms,U,Epoch,M,Peri,Node,i,e,n,a,Num_opps,Tp,Orbital_period,Perihelion_dist,Aphelion_dist,Semilatus_rectum,Synodic_period,Orbit_type
0.0,0.0,0.0,16.2,0.15,53.0,0.21,0,2459200.5,312.68346,311.61208,138.96926,3.68951,0.2077844,0.12581444,3.944413,6,2459576.58207,7.8338197,3.1248255,4.7640005,1.8870578,1.146331,Hilda
0.0,0.0,0.0,17.8,0.15,122.0,0.25,1,2459000.5,6.3281,126.94402,100.32472,24.22767,0.0787162,0.36183961,1.9504073,3,2458983.01131,2.72388,1.7968786,2.103936,0.9691611,1.5800868,Hungaria
0.0,0.0,0.0,19.2,0.15,36.0,0.27,2,2459200.5,258.4426,146.34991,11.87568,20.74077,0.0550371,0.40459254,1.8104678,4,2459451.51157,2.4360501,1.7108249,1.9101107,0.9024919,1.6963546,Hungaria
0.0,0.0,0.0,13.1,0.15,449.0,0.31,0,2459200.5,264.06305,200.83622,264.22409,0.45082,0.0097188,0.08158449,5.2649911,17,2460376.42273,12.0808214,5.2138217,5.3161605,2.6322469,1.090246,Jupiter Trojan
0.0,0.0,0.0,17.9,0.15,154.0,0.52,0,2459200.5,317.945,276.61916,356.52883,5.76821,0.1794944,0.30363346,2.192315,11,2459339.00584,3.2460442,1.7988067,2.5858233,1.0608412,1.4452272,MBA
1.0,0.0,0.0,22.1,0.15,83.0,0.47,4,2459000.5,326.5854,202.04372,204.90051,5.27224,0.3428912,0.45869735,1.6651444,1,2459073.34673,2.1487102,1.094181,2.2361078,0.734683,1.8705416,Amor
0.0,0.0,0.0,13.58,0.15,181.0,0.65,0,2459200.5,273.81673,284.27467,47.78421,30.83643,0.0805126,0.0835549,5.1818887,10,2460231.9568,11.7959282,4.7646814,5.599096,2.5741491,1.0926275,Jupiter Trojan
0.0,0.0,0.0,17.4,0.15,170.0,0.37,0,2459000.5,290.1282,239.70497,286.92805,17.47818,0.0729873,0.36986299,1.9220977,6,2459189.4127,2.6647912,1.781809,2.0623864,0.9559292,1.6006759,Hungaria
0.0,0.0,0.0,8.23,0.15,7.0,1.09,9,2453180.5,22.86199,40.57984,106.34383,4.83536,0.7815233,0.00182305,66.3646026,1,2440639.63878,540.6357335,14.4991194,118.2300858,12.9152595,1.0018531,Distant Object
0.0,0.0,0.0,17.7,0.15,27.0,0.42,1,2459000.5,225.63538,354.33758,39.93882,25.07736,0.2171796,0.27228537,2.357508,3,2459493.96997,3.6197599,1.8455054,2.8695106,1.1231557,1.3817144,Phocaea
0.0,0.0,0.0,18.3,0.15,142.0,0.34,1,2459000.5,224.25211,198.99959,192.58259,4.24637,0.3188087,0.28188562,2.3036726,4,2459482.07086,3.4964807,1.5692417,3.0381035,1.0347648,1.4005639,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,8.4,0.15,30.0,0.16,3,2459000.5,298.54358,231.03235,49.88683,3.22303,0.0725494,0.00335863,44.1598819,3,2477298.72545,293.4552306,40.956109,47.3636548,21.963725,1.0034193,Distant Object
0.0,0.0,0.0,15.68,0.15,493.0,0.64,0,2459000.5,180.81787,331.32037,156.17526,9.0573,0.0961306,0.21800665,2.7341535,18,2459822.41149,4.5209983,2.4713177,2.9969893,1.3544435,1.2840104,MBA
0.0,0.0,0.0,17.6,0.15,135.0,0.33,0,2459200.5,186.52103,85.90953,218.27496,1.49113,0.1995976,0.27280882,2.3544914,9,2459836.39947,3.6128145,1.8845406,2.8244422,1.1303452,1.382729,MBA
0.0,0.0,0.0,18.3,0.15,125.0,0.4,1,2459200.5,10.14469,148.8968,334.88898,5.73168,0.3642401,0.25316469,2.474765,4,2459160.42848,3.8931483,1.5733563,3.3761737,1.0732179,1.3456442,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.8,0.15,32.0,0.21,1,2459000.5,94.72906,288.02141,251.60736,13.37426,0.1515831,0.25968926,2.4331379,4,2458635.72141,3.7953347,2.0643153,2.8019605,1.1886153,1.3577389,Phocaea
0.0,0.0,0.0,14.2,0.15,1575.0,0.42,0,2459200.5,243.89739,76.76544,127.97385,13.20573,0.1890946,0.26475482,2.4020026,16,2459639.02882,3.7227186,1.9477969,2.8562083,1.1580574,1.36728,Phocaea
0.0,0.0,0.0,14.07,0.15,133.0,0.49,0,2459200.5,208.23808,175.52569,339.00309,9.34889,0.0426629,0.083084,5.2014501,11,2461027.10825,11.8627849,4.9795412,5.423359,2.5959914,1.0920574,Jupiter Trojan
0.0,0.0,0.0,18.0,0.15,130.0,0.28,0,2459200.5,189.41076,256.68067,54.51398,6.6466,0.2812862,0.31684116,2.1309585,9,2459738.90629,3.1107312,1.5315493,2.7303677,0.9811765,1.4737695,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,6.9,0.15,51.0,0.06,3,2459000.5,250.26099,87.77081,80.70364,1.59146,0.0316617,0.00322979,45.3265666,4,2492978.58156,305.1611445,43.8914504,46.7616828,22.6405642,1.0032877,Distant Object
0.0,0.0,0.0,18.5,0.15,41.0,0.31,2,2459000.5,178.03132,163.57931,205.45716,4.60611,0.2882707,0.32704714,2.0863915,3,2458456.14012,3.0136562,1.484946,2.687837,0.9565062,1.4966091,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,18.7,0.15,27.0,0.24,1,2459000.5,213.22302,97.99118,280.72646,18.15197,0.0937656,0.36789214,1.9289562,5,2459399.46747,2.6790668,1.7480865,2.1098259,0.9559984,1.5955689,Hungaria
0.0,0.0,0.0,18.5,0.15,112.0,0.59,1,2459200.5,281.02958,224.13836,163.96462,6.20379,0.4148344,0.25781336,2.4449263,4,2459506.80856,3.8229504,1.4306868,3.4591658,1.0120924,1.3542393,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,13.7,0.15,203.0,0.56,0,2459200.5,283.92371,279.01414,158.17388,4.56906,0.0502238,0.08106492,5.2874637,12,2460138.96153,12.1582508,5.0219072,5.5530202,2.6370632,1.0896198,Jupiter Trojan
0.0,0.0,0.0,16.41,0.15,541.0,0.52,0,2459200.5,200.00513,254.35002,106.22376,6.71541,0.2900745,0.28687187,2.2769006,16,2459758.22254,3.4357069,1.6164298,2.9373714,1.0426574,1.4105584,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,19.3,0.15,37.0,0.13,1,2459000.5,311.00896,158.2176,163.74587,6.26975,0.2443064,0.30882559,2.1676735,3,2459159.13664,3.1914703,1.638097,2.69725,1.0191473,1.4563147,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,18.3,0.15,265.0,0.26,1,2459200.5,19.37643,65.74723,298.03058,4.48689,0.3895498,0.23749972,2.5824226,3,2459118.91493,4.1499319,1.5764404,3.5884048,1.0952712,1.3174672,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.8,0.15,328.0,0.4,0,2459200.5,3.7083,139.33066,210.77355,4.05319,0.238559,0.30632799,2.17944,11,2459188.39434,3.2174913,1.659515,2.699365,1.0277036,1.4509601,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.27,0.15,1280.0,0.48,0,2459200.5,134.11053,99.5037,332.83458,21.14098,0.0713583,0.36823067,1.9277738,16,2458836.29743,2.6766039,1.7902111,2.0653365,0.9589788,1.5964438,Hungaria
1.0,0.0,0.0,25.2,0.15,55.0,0.45,7,2459000.5,112.83323,68.91751,85.57333,24.87345,0.4437494,0.52925011,1.5136614,1,2458787.30546,1.862272,0.8419751,2.1853477,0.6078005,2.1597269,Apollo
0.0,0.0,0.0,17.5,0.15,288.0,0.38,0,2459200.5,271.68034,282.87408,34.35468,28.64202,0.1322745,0.37779762,1.8950903,9,2459434.27507,2.6088245,1.6444182,2.1457624,0.9309664,1.6215718,Hungaria
0.0,0.0,0.0,13.53,0.15,259.0,0.53,0,2459200.5,306.70588,177.61937,250.41953,7.62118,0.161638,0.08308705,5.2013231,10,2459841.92549,11.8623504,4.3605916,6.0420546,2.5327145,1.0920611,Jupiter Trojan
1.0,0.0,0.0,27.7,0.15,27.0,0.55,1,2459000.5,240.98687,96.86927,44.61864,0.08977,0.5320366,0.38596427,1.8682629,1,2459308.85277,2.5536242,0.8742787,2.8622471,0.6697135,1.6436563,Apollo
1.0,0.0,0.0,23.8,0.15,17.0,0.76,9,2459200.5,340.15069,32.90584,73.43541,28.42977,0.1189815,0.59508665,1.3998535,1,2459233.85533,1.6562423,1.2332968,1.5664102,0.6900182,2.5238273,Amor
0.0,0.0,0.0,15.8,0.15,219.0,0.29,0,2459200.5,41.4674,185.60112,216.71887,10.06453,0.0525089,0.17747404,3.1360248,11,2458966.84662,5.5535314,2.9713556,3.300694,1.5636891,1.2196098,MBA
0.0,0.0,1.0,19.1,0.15,82.0,0.38,1,2459000.5,109.26243,210.02649,77.9711,5.52739,0.5159883,0.39302241,1.8458278,5,2458722.4944,2.5077646,0.8934023,2.7982533,0.6771937,1.6632335,Apollo
0.0,0.0,0.0,19.2,0.15,74.0,0.21,2,2459200.5,357.19482,211.07199,217.52113,19.64829,0.0996133,0.37498104,1.9045681,2,2459207.98086,2.62842,1.7148478,2.0942884,0.9428347,1.6140922,Hungaria
0.0,0.0,0.0,18.2,0.15,17.0,0.33,8,2459200.5,67.58099,258.61254,56.11202,26.97995,0.4462815,0.23963751,2.5670412,1,2458918.48658,4.1129105,1.4214182,3.7126642,1.0278854,1.3212428,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,19.2,0.15,37.0,0.23,3,2459000.5,353.43002,348.54923,34.32472,21.17906,0.0994037,0.36397304,1.9427783,1,2459018.55073,2.707914,1.7496589,2.1358977,0.9617908,1.5855096,Hungaria
0.0,0.0,0.0,17.38,0.15,104.0,0.46,0,2459200.5,353.10993,250.23272,335.71447,10.73329,0.1362972,0.23137827,2.6277719,6,2459230.27839,4.2597243,2.2696139,2.9859299,1.289478,1.3067744,MBA
0.0,0.0,0.0,18.3,0.15,66.0,0.33,0,2459200.5,221.59513,325.55004,126.27955,2.02673,0.1435392,0.27043336,2.3682591,8,2459712.2893,3.6445492,2.0283211,2.7081971,1.1597323,1.3781363,MBA
0.0,0.0,0.0,15.8,0.15,38.0,0.33,2,2459000.5,177.27916,155.41848,164.40834,3.09155,0.1927331,0.12373063,3.9885762,3,2457567.71652,7.9657531,3.2198455,4.7573069,1.9202082,1.1435595,Hilda
0.0,0.0,0.0,19.3,0.15,29.0,0.15,3,2459000.5,187.6631,82.6672,251.02564,6.53667,0.2966914,0.28501693,2.2867689,1,2459605.15502,3.4580671,1.6083042,2.9652336,1.0427371,1.4068237,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,18.0,0.15,125.0,0.22,1,2459000.5,135.94752,292.52774,216.68935,23.33197,0.25404,0.31448443,2.1415914,4,2458568.21299,3.1340428,1.5975415,2.6856413,1.0016905,1.4685942,Object with perihelion distance < 1.665 AU
1.0,0.0,0.0,22.2,0.15,51.0,0.33,5,2459000.5,262.23321,132.93257,258.88094,7.55502,0.5484721,0.25800629,2.4437073,1,2459379.43194,3.8200916,1.103402,3.7840126,0.8542936,1.3545984,Amor
0.0,0.0,0.0,16.44,0.15,378.0,0.6,0,2459200.5,292.14563,157.69499,228.99951,12.35276,0.2405292,0.25757425,2.4464392,10,2459463.93621,3.8264993,1.8579991,3.0348793,1.1524511,1.3537945,Phocaea
0.0,0.0,0.0,18.7,0.15,63.0,0.46,2,2459000.5,148.80133,224.91877,181.99829,22.12569,0.0881431,0.36985557,1.9221234,4,2458598.17712,2.6648447,1.7527015,2.0915453,0.953595,1.6006566,Hungaria
0.0,0.0,0.0,17.1,0.15,97.0,0.44,0,2459000.5,85.62281,145.39325,202.11862,13.15136,0.251327,0.22448681,2.68128,7,2458619.08421,4.3904926,2.0074019,3.3551581,1.2559581,1.2949424,MBA
0.0,0.0,0.0,16.2,0.15,55.0,0.23,0,2459200.5,129.88581,281.72837,190.62859,4.23819,0.0956153,0.12686878,3.9225295,7,2458176.71864,7.7687175,3.5474757,4.2975833,1.9433343,1.1477385,Hilda
0.0,0.0,0.0,16.9,0.15,210.0,0.4,0,2459200.5,100.48313,175.1463,144.15771,12.06442,0.2297789,0.27784702,2.3259421,9,2458838.85085,3.5473035,1.7914897,2.8603945,1.1015681,1.392572,Phocaea
0.0,0.0,0.0,17.8,0.15,145.0,0.41,1,2459200.5,104.58436,14.37963,49.49371,22.92759,0.100237,0.3717425,1.9156136,6,2458919.16451,2.6513183,1.7235982,2.107629,0.9481833,1.6055768,Hungaria
0.0,0.0,0.0,18.6,0.15,25.0,0.23,2,2459000.5,174.59745,164.11817,282.8667,19.2648,0.0684985,0.36821618,1.9278244,2,2458526.32885,2.6767093,1.7957713,2.0598775,0.9593895,1.5964063,Hungaria
1.0,1.0,0.0,18.2,0.15,93.0,0.3,0,2459200.5,68.51993,229.44501,163.96766,5.47112,0.4867629,0.26214278,2.4179322,5,2458939.11591,3.7598124,1.2409725,3.5948919,0.9225159,1.3623435,Amor
0.0,0.0,0.0,16.07,0.15,435.0,0.66,0,2459200.5,330.58351,41.35203,186.44547,14.26471,0.0629907,0.25304892,2.4755197,12,2459316.74824,3.8949293,2.319585,2.6314544,1.2328486,1.3454316,Phocaea
1.0,0.0,0.0,29.5,0.15,68.0,0.57,4,2459000.5,9.10116,224.38307,4.49222,7.42748,0.6324793,0.26114178,2.4241071,1,2458965.64858,3.7742243,0.8909095,3.9573047,0.7271957,1.3604611,Apollo
0.0,0.0,0.0,13.75,0.15,667.0,0.49,0,2459200.5,11.81185,340.3567,76.76455,6.64422,0.2346601,0.12196078,4.0270708,15,2459103.65036,8.0813497,3.082078,4.9720636,1.9026593,1.141216,Hilda
0.0,0.0,0.0,14.8,0.15,370.0,0.41,0,2459200.5,9.00878,263.3223,241.82945,23.55854,0.2982009,0.17501593,3.1653203,13,2459149.02593,5.6315312,2.2214189,4.1092217,1.441924,1.2159113,MBA
0.0,0.0,0.0,17.5,0.15,44.0,0.36,1,2458600.5,153.29467,183.53629,19.08047,24.9894,0.1469564,0.26456403,2.4031572,4,2458021.07623,3.7254031,2.0499979,2.7563165,1.1756291,1.3669182,Phocaea
1.0,0.0,0.0,22.0,0.15,38.0,0.35,4,2459200.5,147.18786,203.85139,242.12601,14.67854,0.2064803,0.85699004,1.0977047,1,2459028.7502,1.1500806,0.8710503,1.3243591,0.5254525,7.6630854,Apollo
0.0,0.0,0.0,18.0,0.15,69.0,0.29,1,2459200.5,358.80605,303.24688,124.01824,31.06573,0.4011645,0.2368309,2.5872822,2,2459205.54136,4.1616514,1.5493564,3.625208,1.0854516,1.3162904,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.5,0.15,58.0,0.29,0,2459200.5,293.6584,281.46363,290.52714,22.05914,0.2083319,0.26639565,2.3921292,5,2459449.53414,3.6997889,1.8937724,2.890486,1.1441528,1.3703993,Phocaea
0.0,0.0,0.0,14.4,0.15,51.0,0.24,0,2459200.5,283.16761,342.63046,98.42271,8.85144,0.0843594,0.08447598,5.1441533,7,2460110.01845,11.6673131,4.7101956,5.578111,2.5537724,1.0937443,Jupiter Trojan
0.0,0.0,0.0,8.2,0.15,41.0,0.07,3,2459000.5,60.87258,184.25905,169.36848,1.68892,0.0109545,0.00350489,42.9226534,4,2441632.15373,281.2094054,42.4524572,43.3928496,21.4587513,1.0035688,Distant Object
0.0,0.0,0.0,18.2,0.15,113.0,0.34,0,2459200.5,312.41345,234.83501,353.01955,18.27819,0.0585464,0.36464092,1.9404053,6,2459331.0025,2.7029541,1.8268016,2.054009,0.9668771,1.5872149,Hungaria
0.0,0.0,0.0,17.9,0.15,37.0,0.46,2,2459000.5,258.84337,294.97892,200.96114,22.62967,0.5068443,0.18059375,3.099804,2,2459560.63377,5.4575956,1.528686,4.670922,1.1517459,1.2243362,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.9,0.15,65.0,0.15,2,2459000.5,63.86324,338.28925,333.58696,4.08217,0.1301271,0.1857991,3.0416342,2,2458656.77799,5.3046957,2.6458352,3.4374332,1.495065,1.2323045,MBA
0.0,0.0,0.0,15.5,0.15,1242.0,0.43,0,2459200.5,99.04742,181.6843,234.85507,19.39769,0.0896762,0.37103293,1.9180551,16,2458933.5495,2.6563887,1.7460512,2.090059,0.9513152,1.603723,Hungaria
0.0,0.0,0.0,18.4,0.15,179.0,0.27,1,2459000.5,140.20736,92.59271,194.17269,23.93646,0.1519607,0.38952959,1.8568454,5,2458640.55971,2.5302511,1.5746779,2.1390129,0.9069835,1.6534875,Hungaria
0.0,0.0,0.0,18.03,0.15,146.0,0.53,0,2459200.5,164.71276,185.79179,219.18038,20.35118,0.0892104,0.35532414,1.9741777,8,2458736.9436,2.7738269,1.7980605,2.1502949,0.9792331,1.5637529,Hungaria
0.0,0.0,0.0,17.0,0.15,68.0,0.17,0,2459000.5,92.21435,117.52795,190.58767,9.25638,0.0717149,0.17458532,3.1705229,7,2458472.3092,5.6454211,2.9431492,3.3978966,1.5771084,1.2152657,MBA
0.0,0.0,0.0,17.5,0.15,224.0,0.39,0,2459200.5,158.61228,218.22177,175.78575,21.59347,0.0803553,0.36223364,1.9489926,11,2458762.62709,2.7209169,1.7923807,2.1056045,0.968204,1.5810856,Hungaria
0.0,0.0,0.0,16.4,0.15,26.0,0.33,3,2459200.5,13.98928,295.65074,20.86182,9.56416,0.2318137,0.12536567,3.9538206,2,2459088.91213,7.8618624,3.0372708,4.8703704,1.8706759,1.145733,Hilda
0.0,0.0,0.0,15.8,0.15,255.0,0.27,0,2459200.5,271.99736,45.13155,126.45543,3.28962,0.0646275,0.1772968,3.1381144,12,2459696.85775,5.559083,2.9353059,3.3409229,1.5625037,1.2193424,MBA
0.0,0.0,0.0,17.4,0.15,247.0,0.49,0,2459200.5,43.12228,312.81021,48.2428,1.98739,0.2999264,0.27727458,2.3291422,10,2459044.97802,3.5546268,1.630571,3.0277134,1.0598111,1.3914466,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.64,0.15,76.0,0.49,0,2459200.5,159.48334,44.29253,63.90729,24.73892,0.3058649,0.27220776,2.3579561,5,2458614.61158,3.620792,1.6367401,3.0791721,1.0686807,1.3815641,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.6,0.15,133.0,0.42,0,2459200.5,135.7921,100.40068,261.81017,19.43592,0.096383,0.37201432,1.9146803,8,2458835.4815,2.6493809,1.7301377,2.0992229,0.9484468,1.6062881,Hungaria
0.0,0.0,0.0,18.3,0.15,69.0,0.29,0,2459200.5,163.06013,187.02823,92.78099,24.13093,0.0329464,0.37769214,1.8954431,4,2458768.77233,2.609553,1.8329951,1.9578911,0.9466928,1.6212905,Hungaria
0.0,0.0,0.0,19.0,0.15,24.0,0.2,2,2459000.5,76.70827,261.87406,79.13148,7.3778,0.2647236,0.29992376,2.2103555,2,2458744.74072,3.286194,1.6252222,2.7954888,1.0277285,1.4374082,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.4,0.15,19.0,0.23,3,2459000.5,43.45628,273.60382,60.14236,6.17671,0.2340846,0.24285469,2.5443199,2,2458821.5605,4.0584254,1.9487338,3.139906,1.2024512,1.3269656,MBA
1.0,0.0,0.0,20.2,0.15,149.0,0.31,0,2459000.5,36.54943,145.92078,301.3372,15.0443,0.4690229,0.31211114,2.1524341,2,2458883.39609,3.157874,1.1428932,3.161975,0.8394682,1.4634191,Amor
0.0,0.0,0.0,16.6,0.15,486.0,0.4,0,2459200.5,167.75319,144.29071,163.11937,6.93921,0.2929852,0.29358491,2.2420583,11,2458629.10416,3.357147,1.5851684,2.8989482,1.0247996,1.4242417,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,15.5,0.15,62.0,0.31,0,2459000.5,167.18854,266.28649,139.30399,15.48912,0.2660277,0.12335717,3.9966223,5,2457645.17842,7.989869,2.9334101,5.0598345,1.8568892,1.1430642,Hilda
1.0,0.0,0.0,24.7,0.15,36.0,0.33,7,2459000.5,156.88052,312.47658,191.77594,7.43875,0.6075928,0.34906849,1.9976939,1,2458551.0737,2.8235366,0.7839095,3.2114783,0.6301036,1.5483849,Apollo
0.0,0.0,0.0,15.29,0.15,194.0,0.62,0,2459200.5,114.76456,222.78182,238.8923,6.76725,0.1832131,0.1253324,3.9545203,11,2458284.8185,7.8639495,3.2300004,4.6790402,1.9108894,1.1456887,Hilda
0.0,0.0,0.0,18.5,0.15,79.0,0.29,2,2459000.5,186.58176,163.42549,201.92742,5.60707,0.3221843,0.25903165,2.4372542,2,2459669.98681,3.80497,1.6520092,3.2224992,1.0921303,1.35651,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,16.5,0.15,317.0,0.43,0,2459200.5,235.74611,248.33245,215.64945,23.58849,0.2486568,0.28511237,2.2862586,10,2459636.30684,3.4569096,1.7177649,2.8547523,1.0724494,1.4070154,Phocaea
0.0,0.0,0.0,18.2,0.15,33.0,0.29,3,2459000.5,45.44297,339.11365,83.3535,23.69352,0.0949198,0.36834936,1.9273597,1,2458877.13077,2.6757415,1.7444151,2.1103043,0.9549973,1.5967507,Hungaria
0.0,0.0,0.0,15.34,0.15,720.0,0.59,0,2459200.5,142.29036,259.14826,124.83045,5.04356,0.114127,0.21022352,2.8012284,18,2458523.64722,4.6883797,2.4815326,3.1209242,1.3823712,1.2711218,MBA
1.0,0.0,0.0,18.4,0.15,224.0,0.54,0,2459200.5,24.09683,94.39397,239.22255,20.28577,0.4640255,0.3068317,2.1770542,6,2459121.96564,3.2122095,1.1668455,3.1872629,0.8541458,1.4520368,Amor
0.0,0.0,0.0,16.8,0.15,152.0,0.37,0,2459200.5,101.12227,65.9615,249.35894,10.9845,0.2387281,0.22441249,2.6818719,8,2458749.8909,4.3919465,2.0416337,3.3221101,1.2645145,1.294816,MBA
0.0,0.0,0.0,15.4,0.15,175.0,0.35,0,2459200.5,253.39901,235.37256,130.27551,4.75768,0.2944649,0.12406153,3.9814808,8,2460059.75924,7.9445068,2.8090745,5.1538871,1.8181241,1.1439987,Hilda
0.0,0.0,0.0,17.6,0.15,52.0,0.26,0,2459200.5,17.93365,33.43603,294.48363,5.52248,0.1142016,0.21653365,2.7465391,5,2459117.67844,4.5517529,2.4328799,3.0601983,1.3553594,1.2815511,MBA
0.0,0.0,0.0,16.79,0.15,248.0,0.57,0,2459200.5,16.27923,209.74857,65.50038,14.98285,0.1444674,0.264481,2.4036602,9,2459138.9484,3.7265728,2.0564097,2.7509107,1.1767469,1.3667608,Phocaea
0.0,0.0,0.0,18.4,0.15,75.0,0.26,1,2459000.5,96.99925,7.0479,138.30499,23.91775,0.0382633,0.35921105,1.9599106,5,2458730.46581,2.7438123,1.884918,2.0349032,0.9785206,1.5734562,Hungaria
0.0,0.0,0.0,16.74,0.15,368.0,0.51,0,2459200.5,316.35603,96.79997,305.83216,15.71551,0.1024482,0.35071651,1.9914309,13,2459324.94231,2.8102688,1.7874124,2.1954494,0.9852648,1.5524042,Hungaria
0.0,0.0,0.0,17.9,0.15,34.0,0.28,1,2459000.5,247.3032,234.2122,5.95452,12.98989,0.1709506,0.26754829,2.3852538,3,2459421.72055,3.6838496,1.9774932,2.7930144,1.1577734,1.3725991,Phocaea
0.0,0.0,0.0,19.6,0.15,23.0,0.2,2,2459200.5,92.00292,108.03431,95.20884,20.54937,0.1941495,0.40391515,1.8124914,2,2458972.72213,2.4401354,1.4605971,2.1643857,0.8720856,1.6943791,Hungaria
0.0,0.0,0.0,6.96,0.15,6.0,0.56,9,2457880.5,168.84681,73.42577,131.98597,32.86302,0.1649832,0.00247835,54.0789288,2,2389750.40679,397.687665,45.1568141,63.0010435,26.3034649,1.0025209,Distant Object
1.0,0.0,1.0,21.9,0.15,153.0,0.45,0,2458600.5,308.27985,160.96732,227.679,26.15706,0.5600458,0.28120963,2.307363,3,2458784.42029,3.5048859,1.015134,3.599592,0.7918278,1.3992198,Amor
0.0,0.0,0.0,19.2,0.15,59.0,0.31,1,2459000.5,188.2933,268.50816,330.47161,18.43432,0.1351449,0.41140348,1.7904303,5,2459417.86821,2.3957204,1.5484628,2.0323978,0.8788648,1.7164759,Object with perihelion distance < 1.665 AU
0.0,0.0,0.0,17.99,0.15,211.0,0.58,0,2459200.5,235.38934,264.64515,148.14439,22.9811,0.1255765,0.36845952,1.9269755,9,2459538.69364,2.6749415,1.6849927,2.1689583,0.9482941,1.5970358,Hungaria
1.0,0.0,0.0,26.6,0.15,20.0,0.42,6,2459000.5,33.02906,69.59212,62.58987,0.97674,0.3963984,0.46173177,1.657841,1,2458928.96699,2.1345892,1.0006755,2.3150065,0.6986708,1.8813762,Amor
0.0,0.0,0.0,18.2,0.15,112.0,0.29,0,2459000.5,6.53111,146.94354,34.23939,21.11895,0.0533109,0.36686672,1.9325489,7,2458982.69759,2.686555,1.829523,2.0355748,0.9635282,1.5929246,Hungaria
1.0,0.0,0.0,27.1,0.15,27.0,0.4,7,2459000.5,127.39783,209.68833,220.19579,4.37948,0.3578368,0.50857378,1.5544141,1,2458749.99977,1.9379836,0.9981875,2.1106407,0.6776879,2.0661168,Apollo
0.0,0.0,0.0,14.7,0.15,253.0,0.34,0,2459200.5,167.04921,179.89787,147.58368,3.43525,0.222435,0.12342074,3.99525,14,2457847.00573,7.9857542,3.1065666,4.8839334,1.8987879,1.1431485,Hilda
0.0,0.0,0.0,17.8,0.15,26.0,0.33,0,2459000.5,219.41685,182.5301,77.39563,15.06684,0.2030517,0.2424143,2.5474005,4,2459580.42928,4.0657984,2.0301465,3.0646545,1.2211856,1.3261793,MBA
0.0,0.0,0.0,16.9,0.15,79.0,0.25,0,2459200.5,170.85566,170.2173,39.83423,4.84986,0.0864104,0.20366229,2.8610732,9,2458361.58311,4.8394215,2.6138467,3.1082997,1.4198551,1.2604559,MBA
1.0,0.0,1.0,21.0,0.15,244.0,0.33,1,2459200.5,10.52726,262.26024,23.74979,26.28747,0.2640604,0.85692165,1.0977631,3,2459188.21503,1.1501724,0.8078873,1.3876389,0.5106092,7.6590132,Apollo
1.0,0.0,0.0,24.2,0.15,46.0,0.69,6,2459000.5,245.8184,288.24026,102.16396,6.04314,0.6684169,0.48241006,1.6101209,1,2459237.18995,2.0430911,0.5338889,2.6863529,0.4453746,1.958689,Apollo
0.0,0.0,0.0,18.4,0.15,74.0,0.22,1,2459000.5,158.71057,356.20732,132.68872,23.66391,0.0922545,0.36961922,1.9229427,5,2458571.11059,2.6665487,1.7455426,2.1003428,0.9532884,1.6000425,Hungaria
1.0,0.0,0.0,26.8,0.15,23.0,0.25,7,2459000.5,46.91131,322.0318,176.05364,4.69869,0.433491,0.43653298,1.7210415,1,2458893.0366,2.257808,0.9749855,2.4670975,0.6988165,1.7950339,Apollo
1.0,0.0,0.0,22.6,0.15,55.0,0.77,6,2459000.5,301.94244,329.71457,161.67822,3.47466,0.6105862,0.25155181,2.4853321,1,2459231.29763,3.9181102,0.9678226,4.0028416,0.7793809,1.3426875,Apollo
0.0,0.0,0.0,18.8,0.15,28.0,0.25,4,2459200.5,238.22671,313.48463,177.17557,24.25592,0.0116011,0.35583454,1.9722894,1,2459542.7189,2.7698482,1.9494087,1.9951701,0.986012,1.5650202,Hungaria
1.0,0.0,0.0,23.9,0.15,68.0,0.37,4,2459000.5,173.79871,179.17985,152.4091,4.2607,0.6044874,0.21648921,2.7469149,1,2458197.69455,4.5526872,1.0864395,4.4073903,0.8715892,1.2814771,Amor
0.0,0.0,0.0,16.2,0.15,243.0,0.5,0,2459200.5,163.08971,239.22054,290.52956,6.53113,0.1569017,0.21487314,2.7606709,15,2458441.49522,4.5869283,2.3275169,3.1938249,1.3463542,1.2787901,MBA
